title,body,label
불붙는 차기 대통령실 이전론… 세종 낙점 땐 ‘수도 이전’ 가시화,"열겠다는 공약을 했지만 이를 지키지 못했고, 윤 전 대통령은 당선 이후 실무적 검토를 거쳐 용산 국방부 청사로 대통령실을 이전했다",0
"트럼프 1기 통상 참모 ""트럼프가 원하는 건 中과의 거대한 합의""","칼루트케비치 ""철강·車 25% 품목별관세 면제 가능성 낮아"" 트럼프 1기 때 통상 참모를 지낸 칼루트케비치[워싱턴=연합뉴스",1
"민주, 한남동 관저 떠난 尹 향해 ""사과·반성없어…자숙·참회하라""","나라와 국민을 위한 새로운 길을 찾겠다""면서 ""국민 여러분과 제가 함께 꿈꾸었던 자유와 번영의 대한민국을 위해, 미력하나마 노력을 아끼지 않겠다""고 밝혔다",1
韓美 통상·안보 '패키지 협상' 현실화…복잡해진 한국 셈법,협상 범위 확대…'90일 유예'도 빠듯할 수도 美우위 협상 레버리지…美中 무역전쟁 격화 여파도 우려 [워싱턴=AP/뉴시스] 도널드 트럼프 미국 대통령이 9일(현지 시간) 워싱턴DC 백악관 집무실에서 행정명령 서명식 후 취재진 질문에 답하고 있다,0
진보당 대선 후보 호남권 유세 “내란 세력 청산”,"[KBS 광주]진보당 조기대선 후보 경선에 나선 김재연 상임대표와 강성희 전 의원이 광주를 찾아 내란 세력 청산을 선언하고 선거전에 돌입했습니다.5·18 민주묘역 참배를 마친 김 대표는 시민들이 바라던 '응원봉 민주주의'의 실현은 새로운 대한민국을 향한 염원이라며 진보정치가 그 몫을 다하겠다고 밝혔습니다.강 전 의원은 이번 대선에서 서민과 노동자, 청년을 위한 개헌의 단초를 만들겠다고 강조했습니다.진보당은 오는 15일부터 19일까지 당원 총투표를 통해 대선 후보를 확정할 예정입니다.",0
"박지원 ""尹 탄핵 선고, 4월 4일 사(巳)시... 8대 0 인용 확실""",여러 후보들이 경선을 준비하고 있고 이재명 대표도 자유 경선을 하자 이런 입장을 가지고 있지만 그렇게 준비는 안 돼 있지만 제가 볼 때는 이재명 대표가 민주당 대통령 후보가 되는 건 확실하다,1
"북한, 6년만에 평양 마라톤대회 재개…관광 개방 신호탄?",[앵커] 북한이 코로나 사태 이후 6년 만에 평양 국제마라톤대회를 재개했습니다,0
"[따져보니] ""1기 때 수조 원""…'방위비' 사실은?",[앵커]트럼프 대통령이 한덕수 권한 대행과 첫 통화에서 한미 방위비 분담금 인상을 시사했습니다,1
"김철현 ""한덕수 지지율 7%쯤 나오면 국힘 잠룡→'잡룡' 될 것""[일타뉴스]","▶김철현 ""국힘 최종후보, 이재명에 밀리면 후보 교체 카드로 한덕수 가능성"" ""尹, 정치적 메시지 조심해야…당정 일체 되면 헤어나올 수 없는 수렁 빠질 수도"" ▶최경철 ""한동훈, 한 배를 탄 선장을 뒤에 가서 밀친 격"" ""서태지는 신선하지만 한동훈은 안 신선해…여권 지지 어려울 것"" 김철현 경일대 특임교수",1
"이철규 의원 아들, 마약 정밀검사서 대마 양성 반응 나와",[사진 = 뉴스1]액상대마를 구하려다 적발된 국민의힘 이철규 의원 아들의 모발에서 대마 양성 반응이 나온 것으로 알려졌다.7일 서울 서초경찰서는 이씨의 모발에서 대마 양성 반응이 나왔다는 감정결과를 국립과학수사연구원(국과수)에서 통보받은 것으로 전해졌다.이씨는 지난해 10월 이른바 ‘던지기’ 수법으로 서초구 주택가 화단에 묻힌 액상 대마를 찾으려다 미수에 그친 혐의다.이씨는 당시 아내 등 2명과 렌터카를 타고 범행 현장을 찾았으며 경찰은 이들 셋과 대마 제공 혐의자 등 4명을 입건한 상태다.,0
탄핵 선고 앞두고 폭풍전야…이 시각 헌재 앞,"당시 시위대가 버스를 탈취해 사고가 발생했던 만큼, 버스 바퀴를 나무에 묶어 차벽을 고정하는 모습도 보였습니다",0
민주화를 향한 외침,(광주=연합뉴스) 김혜인 기자 = 헌법재판소가 윤석열 대통령 파면을 선고한 4일 광주 동구 5·18민주광장에서 열린 광주시민 승리대회에서 시민들이 피켓을 들어올리며 구호를 외치고 있다,0
“흥남철수작전 때 美 항모 7척 항공지원”… 美·英·豪 항모 24척 6·25참전[정충신의 밀리터리 카페],"2척의 호위항모인 ‘바둥 스트레이트’, ‘시실리(Sicily·CVE-119)’ 함재기들이 공중폭격과 해병대 서울진격 등에 근접항공지원을 수행했다",0
"민주, 한덕수 '대망론'에 ""꿈 깨라""…재탄핵 불씨도 살려","【 앵커멘트 】 더불어민주당은 한덕수 권한대행의 출마설을 겨냥해 ""꿈 깨라""며 날을 세웠습니다",0
"지미연 경기도의원, '극저신용 대출사업 관리 조례안' 상임위 통과",1374억원 대출금 본격 상환 앞두고 회수·관리체계 마련 지미연 경기도의원,0
"헌재, 전원일치 윤석열 파면...조기 대선 돌입","작업이 일부 있었던 것으로 기억하는데 그렇게 했을 경우에 가져올 이 사안의 휘발성, 폭발성, 그다음에 민감성 이런 것들을 감안해서 그래서 아마 11시 선고 직전까지도 아마 자구 수정 문구 이런 하나하나 디테일한 것까지 들여다봤던 것 같아요",1
"이준석 ""이재명도 사라져야 할 악의 축""",개혁신당 대선후보로 확정된 이준석 의원이 4일 오후 서울 여의도 국회에서 조기대선에 대한 입장을 발표하고 있다,1
한덕수의 ‘대통령 몫’ 지명 논란 왜… ①전례 없는 권한행사 ②마은혁 때와 다른 태도 ③尹 동기 [뉴스+],마은혁 헌법재판관 후보자 임명도 단행했다,1
"민주 '50대 50' 경선룰 확정…비명계 ""어대명 경선"" 반발",9일 서울 여의도 국회에서 열린 더불어민주당 대선특별당규준비위원회 1차 회의에서 이춘석 위원장(왼쪽 세번째)이 발언하고 있다,0
"한동훈 ""시대 교체하겠다""…'역선택 방지' 희비",<앵커> 한동훈 전 국민의힘 대표도 오늘(10일) 대선 출마를 선언했습니다,0
빨라진 조기 대선 시계...또다시 띄운 '개헌',진행된 논의에서 원론적인 개헌에 동의하는 입장을 계속 양당이 가져왔기 때문에 그 정도 차원의 공감을 확인한 것인지 모르겠습니다,0
"현직 대통령 파면...막 오른 조기 대선, 잠룡 '꿈틀'",전직 대통령이고 자연인 신분이니까 여러 가지 새로운 혐의가 추가될 수 있겠죠,1
"헌재, 어제 평결서 사실상 결론…결정문 확정뒤 서명만 남아",기각 또는 각하 결정이 나올 거란 전망도 있다,0
민주당 대선 경선룰 확정 '당원투표 50%·여론조사 50%'‥비명계 반발,[뉴스데스크]◀ 앵커 ▶더불어민주당은 오는 6·3 대선에 출마할 후보 선출을 위한 경선 규칙을 확정했습니다,0
"尹, 청년 지지자 도열 요청했나…“50~70대는 안돼”",대학교 점퍼를 입은 청년 지지자들과 포옹하고 악수하며 인사를 나눴다,1
3호선 안국역 24시간 만에 정상운행,지하철 3호선 안국역 폐쇄 조치가 약 24시간 만에 풀려 정상화 됐다,0
"‘尹탄핵선고’ 헌재 재판관 8명 전원일치 여부, 문형배 첫 문장에 달렸다",미리 보는 대심판정 선고절차 11시 재판관 입정부터 생중계 일치땐 관례상 이유부터 밝혀 의견 갈리면 주문부터 낭독해 13일 오전 서울 종로구 헌법재판소 심판정에서 재판관들이 자리에 앉고 있다,1
최상위 법정계획 '지속가능 행복도시' 변경 제안,"정립되는 것, 두 번째는 지속가능 행복도시 제주가 최상위 법정 비전, 법정 계획으로 기능할 수 있도록..""조기 대선에서 지속가능 행복도시를 공약으로 이끌어내고, 이를 바탕으로 특별법을 개정하자는 겁니다.오영훈 제주자치도지사는 국제자유도시 정책 폐지에는 좀 더 논의가 필요하고 지금은 기초자치단체 도입에 힘을 쏟을 때라는 입장을 보였습니다.오영훈 제주자치도지사""기초자치단체 도입과 관련된 법률 개정들이 다 완료가 된다면 저는 그 다음에 국제자유도시와 관련된 특별법의 내용도 개정하는 방향으로 가는게 좋겠다..""민선 8기 오영훈 도정의 신성장 동력산업으로 꼽히는 분산에너지 특구와 우주항공산업 정책의 구체화를 요구하는 목소리도 이어졌습니다.오 지사는 분산에너지 특구와 우주항공산업 전문 인력 양성으로 일자리 창출에 주력하겠다고 밝혔습니다.오영훈 제주자치도지사""전문 인재 양성과 역량 개발을 통해 미래 인력을 확보하고 이들이 안정적으로 일하며 성장할 수 있는 선순환체계를 구축하는데 총력을 다하겠습니다.""조기 대선을 앞두고 각종 현안에 대한 최대 효과를 거두기 위해 제주가 어떤 선택과 집중을 할지 관심이 모아지고 있습니다.JIBS 조창범입니다.영상취재 박주혁",0
오세훈 불출마·민주 오늘 경선룰 확정...요동치는 대선 정국,"일종의 코스프레 딱지를 붙이려고 하는 것 같은데 제가 보기에 현실적으로 가능하지도 않고, 윤 전 대통령이 분열을 초래할 수 있는 일종의 트리거 역할을 할 수도 있다고 왜 정치를 하신 분이 모르겠습니까? 그런 측면에서 저는 수사적인 이른바 레토릭을 너무 과하게 네이밍하고 코스프레 딱지를 씌움으로써 뭔가 윤 전 대통령의 영향력을 극대화하려는 약간 의도가 있는 그런 분석이라고 봅니다",1
용산 “차분히 기다려” 여 “기각 희망” 야 “8 대 0 파면 확신”,야당은 1일 헌법재판소가 윤석열 대통령 탄핵심판 선고기일을 오는 4일로 지정하자 일제히 환영하며 헌법재판관 만장일치 인용을 촉구했다,1
"윤, 9일 관저서 퇴거할 듯…이동경로 당일까지 보안 유지",<앵커> 헌법재판소 파면 결정 이후 나흘째인 오늘(7일)도 서울 한남동 관저는 조용했습니다,0
"민주, 韓대행 재탄핵 만지작…헌법재판관 임명 저지 총력(종합)",검토하면서 헌법소원과 효력정지 가처분 신청을 접수했다,0
"[포토] 강남구, 안동에 긴급 구호물품 전달","[이데일리 김태형 기자] 강남구(구청장 조성명)는 1일 강남구의회, 강남구자원봉사센터, 빗썸나눔과 함께 경북 안동시 체육관을 찾아 트레이닝복 3,000벌과 간식 500세트 등 7,500만원 상당의 긴급 구호물품을 전달했다.김진만(왼쪽 여섯번째) 강남구 부구청장 및 관계자들이 산불피해 구호물품 전달식에서 기념촬영을 하고 있다",0
[이슈대담] 민주당이 보는 대통령 탄핵 이후 정국은?,내란이라고 그러죠,1
"""최악은 피했다"" 가슴 쓸어내린 민주당… '尹 만장일치 파면' 확신",자신감을 회복한 것이다,0
尹 재출마 가능하나요?…보수 성향 소셜 플랫폼에 관련글 多,현행법상 실현 가능성 낮아[이데일리 임유경 기자] 윤석열 전 대통령이 4일 헌법재판소 탄핵 선고로 파면된 이후 우파 성향 온라인 소셜 플랫폼에서는 윤 전 대통령의 대선 재출마 가능 여부를 묻는 질문이 꾸준히 올라오고 있다,1
"신지호 ""'정치 서태지' 한동훈, 경선 통과 가능..중진들 '위협' 느낄 수밖에""",안철수 후보들의 득표율 합보다 적었거든요,1
"'공천 개입 의혹' 김건희, 검찰 포토라인 피하기 어려운 상황..이제는 예외 없다",다툼이나 분란이 클 가능성이 있는 거죠,1
"[뉴스하이킥] 이동형 ""'한덕수 대망론'? 만년 공무원, 선택 못 할 것.. 재판관 지명, 오래 전부터 계획한 듯""",게 있기 때문에,0
"원희룡, 대선 불출마 선언…""대통령 탄핵 큰 책임""",원희룡 전 국토부 장관이 지난 3월 26일 오후 경북 안동시 안동체육관에 마련된 산불 대피시설에서 자원봉사를 하고 있다,1
"대선 출마 선언 이재명, ""새로운 일 시작할 것""","12·3 비상계엄 이후부터 대선 대비김부겸·박용진 불출마,'어대명' 확실시 이재명 더불어민주당 대표",0
"“한덕수, 이완용 이은 역사상 최악 벼슬아치” 김민석의 주장",이재명 더불어민주당 대표가 9일 오전 서울 여의도 국회에서 열린 최고위원회의에서 당대표 사퇴 의사를 밝힌 뒤 김민석 최고위원과 포옹하고 있다,1
"박지원 ""尹 탄핵 선고, 4월 4일 사(巳)시... 8대 0 인용 확실""",내란 동조 세력으로 조사를 받아야 돼요.경우에 따라서는 처벌받아야 돼요,1
[이슈날씨] 내일 따뜻...곳곳 약한 봄비,"안녕하세요, 이슈날씨 원이다입니다",1
"헌재, 전원일치인데 왜 선고 늦어졌나","헌재, 만장일치 '尹 파면'…11시 22분 대통령직 상실헌재, 尹 탄핵 만장일치 인용… 헌정사상 두 번째 파면헌재, 전원일치 尹 파면… ""헌법 수호 의무 저버려""",0
"尹 파면 이틀 후 개헌 띄운 우원식..장성철 ""다분히 정치적 의도 있어 보여""",◇신율: 신율의 뉴스 정면 승부 2부 시작하겠습니다,1
